movieId,title,yr,yr_avg,yr_count,rolling_3yr_avg
18,Four Rooms,1999,2.0,2,3.5161290322580645
18,Four Rooms,2000,4.0,2,3.6666666666666665
18,Four Rooms,2001,5.0,2,3.6666666666666665
18,Four Rooms,2002,3.5,2,4.166666666666667
18,Four Rooms,2003,3.0,1,3.8333333333333335
18,Four Rooms,2004,2.0,1,2.8333333333333335
18,Four Rooms,2005,3.5,3,2.8333333333333335
18,Four Rooms,2006,3.5,4,3.0
18,Four Rooms,2007,3.3333333333333335,3,3.4444444444444446
18,Four Rooms,2008,3.75,2,3.527777777777778
18,Four Rooms,2009,4.166666666666667,6,3.75
18,Four Rooms,2010,3.5,4,3.805555555555556
18,Four Rooms,2011,3.3333333333333335,6,3.6666666666666665
18,Four Rooms,2012,1.5,1,2.777777777777778
18,Four Rooms,2014,4.0,2,2.9444444444444446
18,Four Rooms,2015,3.625,4,3.0416666666666665
18,Four Rooms,2016,2.25,2,3.2916666666666665
18,Four Rooms,2017,4.166666666666667,3,3.3472222222222228
18,Four Rooms,2018,3.5,1,3.305555555555556
18,Four Rooms,2019,4.0,1,3.8888888888888893
18,Four Rooms,2020,3.75,4,3.75
18,Four Rooms,2021,3.5,1,3.75
18,Four Rooms,2022,3.0,2,3.4166666666666665
18,Four Rooms,2023,3.0,1,3.1666666666666665
19,Ace Ventura: When Nature Calls,1996,2.7962962962962963,108,2.7962962962962963
19,Ace Ventura: When Nature Calls,1997,2.6,10,2.698148148148148
19,Ace Ventura: When Nature Calls,1998,2.5,2,2.6320987654320986
19,Ace Ventura: When Nature Calls,1999,2.8,5,2.6333333333333333
19,Ace Ventura: When Nature Calls,2000,3.0,11,2.766666666666667
19,Ace Ventura: When Nature Calls,2001,2.5714285714285716,7,2.7904761904761908
19,Ace Ventura: When Nature Calls,2002,3.0,1,2.857142857142857
19,Ace Ventura: When Nature Calls,2003,2.34375,16,2.638392857142857
19,Ace Ventura: When Nature Calls,2004,2.1379310344827585,29,2.4938936781609193
19,Ace Ventura: When Nature Calls,2005,2.3529411764705883,34,2.2782074036511157
19,Ace Ventura: When Nature Calls,2006,2.8448275862068964,29,2.445233265720081
19,Ace Ventura: When Nature Calls,2007,2.269230769230769,13,2.488999843969418
19,Ace Ventura: When Nature Calls,2008,2.90625,16,2.6734361184792217
19,Ace Ventura: When Nature Calls,2009,3.2666666666666666,15,2.8140491452991454
19,Ace Ventura: When Nature Calls,2010,3.2857142857142856,7,3.152876984126984
19,Ace Ventura: When Nature Calls,2011,3.230769230769231,13,3.2610500610500615
19,Ace Ventura: When Nature Calls,2012,2.4166666666666665,6,2.9777167277167274
19,Ace Ventura: When Nature Calls,2013,2.1666666666666665,3,2.6047008547008548
19,Ace Ventura: When Nature Calls,2014,2.6666666666666665,3,2.4166666666666665
19,Ace Ventura: When Nature Calls,2015,2.4285714285714284,14,2.4206349206349205
19,Ace Ventura: When Nature Calls,2016,2.375,12,2.490079365079365
19,Ace Ventura: When Nature Calls,2017,2.65,10,2.4845238095238096
19,Ace Ventura: When Nature Calls,2018,2.75,6,2.591666666666667
19,Ace Ventura: When Nature Calls,2019,3.357142857142857,7,2.9190476190476193
19,Ace Ventura: When Nature Calls,2020,2.7857142857142856,7,2.964285714285714
19,Ace Ventura: When Nature Calls,2021,3.0,10,3.0476190476190474
19,Ace Ventura: When Nature Calls,2022,2.875,4,2.8869047619047614
19,Ace Ventura: When Nature Calls,2023,2.25,2,2.7083333333333335
20,Money Train,1996,3.12,25,3.12
20,Money Train,1997,2.5,4,2.81
20,Money Train,1999,2.25,4,2.6233333333333335
20,Money Train,2000,2.375,8,2.375
20,Money Train,2001,3.3333333333333335,3,2.652777777777778
20,Money Train,2003,0.5,1,2.0694444444444446
20,Money Train,2004,3.5,1,2.4444444444444446
20,Money Train,2005,2.6666666666666665,6,2.222222222222222
20,Money Train,2007,2.5,3,2.888888888888889
20,Money Train,2008,2.0,3,2.388888888888889
20,Money Train,2009,2.75,2,2.4166666666666665
20,Money Train,2010,3.5,1,2.75
20,Money Train,2012,4.0,1,3.4166666666666665
20,Money Train,2018,1.5,1,3.0
20,Money Train,2020,2.5,1,2.6666666666666665
20,Money Train,2023,2.0,1,2.0
21,Get Shorty,1996,3.5272727272727273,165,3.5272727272727273
21,Get Shorty,1997,3.7142857142857144,21,3.620779220779221
21,Get Shorty,1998,3.5,10,3.580519480519481
21,Get Shorty,1999,3.875,24,3.6964285714285716
21,Get Shorty,2000,3.6666666666666665,42,3.6805555555555554
21,Get Shorty,2001,3.4,10,3.647222222222222
21,Get Shorty,2002,3.6,10,3.5555555555555554
21,Get Shorty,2003,3.230769230769231,13,3.41025641025641
21,Get Shorty,2004,3.3461538461538463,13,3.3923076923076927
21,Get Shorty,2005,3.1470588235294117,17,3.241327300150829
21,Get Shorty,2006,3.5833333333333335,12,3.358848667672197
21,Get Shorty,2007,2.9,5,3.2101307189542485
21,Get Shorty,2008,3.375,12,3.2861111111111114
21,Get Shorty,2009,3.1875,8,3.154166666666667
21,Get Shorty,2010,2.5,1,3.0208333333333335
21,Get Shorty,2011,2.875,4,2.8541666666666665
21,Get Shorty,2012,3.0,3,2.7916666666666665
21,Get Shorty,2013,2.8333333333333335,3,2.902777777777778
21,Get Shorty,2014,3.3333333333333335,3,3.055555555555556
21,Get Shorty,2015,3.25,4,3.1388888888888893
21,Get Shorty,2016,3.8,5,3.461111111111111
21,Get Shorty,2017,3.25,2,3.4333333333333336
21,Get Shorty,2018,3.25,4,3.4333333333333336
21,Get Shorty,2019,4.0,2,3.5
21,Get Shorty,2020,4.5,1,3.9166666666666665
21,Get Shorty,2021,3.75,2,4.083333333333333
21,Get Shorty,2023,4.0,1,4.083333333333333
22,Copycat,1996,3.4363636363636365,55,3.4363636363636365
22,Copycat,1997,3.1666666666666665,12,3.3015151515151517
22,Copycat,1998,3.25,4,3.2843434343434343
22,Copycat,1999,3.6,10,3.3388888888888886
22,Copycat,2000,3.3,10,3.383333333333333
22,Copycat,2001,2.5,2,3.1333333333333333
22,Copycat,2002,3.0,3,2.9333333333333336
22,Copycat,2003,2.8636363636363638,11,2.7878787878787876
22,Copycat,2004,2.5833333333333335,18,2.8156565656565657
22,Copycat,2005,3.0,17,2.8156565656565657
22,Copycat,2006,2.125,4,2.5694444444444446
22,Copycat,2007,3.0833333333333335,6,2.736111111111111
22,Copycat,2008,3.25,2,2.8194444444444446
22,Copycat,2009,3.5,1,3.277777777777778
22,Copycat,2010,2.3333333333333335,3,3.027777777777778
22,Copycat,2011,3.0,1,2.9444444444444446
22,Copycat,2013,4.166666666666667,3,3.1666666666666665
22,Copycat,2014,3.0,1,3.3888888888888893
22,Copycat,2015,2.6666666666666665,3,3.277777777777778
22,Copycat,2016,3.5,2,3.0555555555555554
22,Copycat,2019,4.0,1,3.388888888888889
22,Copycat,2020,4.5,1,4.0
